,x,y,z,muscle1,muscle2,muscle3
501,393.0,389.0,463.0,461.0,457.0,452.0
502,392.0,389.0,463.0,454.0,446.0,439.0
503,392.0,388.0,463.0,455.0,449.0,446.0
504,392.0,389.0,462.0,464.0,464.0,462.0
505,391.0,389.0,462.0,463.0,463.0,459.0
506,391.0,388.0,463.0,456.0,450.0,443.0
507,392.0,388.0,463.0,453.0,446.0,439.0
508,392.0,389.0,463.0,460.0,457.0,455.0
509,392.0,389.0,463.0,465.0,466.0,463.0
510,392.0,389.0,462.0,460.0,456.0,450.0
511,392.0,389.0,463.0,452.0,445.0,439.0
512,392.0,389.0,463.0,456.0,451.0,449.0
513,392.0,389.0,462.0,464.0,464.0,462.0
514,392.0,389.0,463.0,463.0,462.0,458.0
515,392.0,389.0,462.0,456.0,449.0,443.0
516,392.0,389.0,462.0,453.0,446.0,441.0
517,392.0,389.0,463.0,460.0,459.0,457.0
518,392.0,389.0,463.0,465.0,465.0,462.0
519,392.0,389.0,462.0,459.0,454.0,449.0
520,392.0,389.0,462.0,452.0,444.0,438.0
521,392.0,389.0,463.0,456.0,452.0,449.0
522,392.0,389.0,463.0,465.0,465.0,463.0
523,392.0,389.0,462.0,463.0,462.0,456.0
524,392.0,389.0,462.0,455.0,449.0,441.0
525,392.0,389.0,462.0,453.0,449.0,442.0
526,393.0,389.0,462.0,461.0,459.0,459.0
527,392.0,390.0,462.0,465.0,465.0,461.0
528,392.0,389.0,463.0,458.0,453.0,448.0
529,392.0,389.0,462.0,452.0,444.0,439.0
530,392.0,389.0,463.0,457.0,453.0,451.0
531,392.0,389.0,463.0,465.0,464.0,464.0
532,392.0,389.0,463.0,462.0,460.0,455.0
533,392.0,389.0,463.0,454.0,447.0,440.0
534,392.0,389.0,463.0,454.0,447.0,443.0
535,392.0,389.0,463.0,462.0,461.0,459.0
536,392.0,389.0,463.0,465.0,464.0,461.0
537,392.0,389.0,463.0,458.0,452.0,446.0
538,392.0,389.0,463.0,452.0,445.0,440.0
539,392.0,389.0,462.0,458.0,454.0,452.0
540,392.0,389.0,462.0,465.0,466.0,463.0
541,392.0,389.0,462.0,462.0,458.0,453.0
542,392.0,389.0,462.0,453.0,446.0,440.0
543,392.0,389.0,462.0,456.0,448.0,444.0
544,392.0,389.0,461.0,463.0,462.0,460.0
545,392.0,389.0,463.0,464.0,464.0,461.0
546,392.0,389.0,462.0,457.0,451.0,445.0
547,392.0,389.0,462.0,453.0,445.0,440.0
548,392.0,389.0,462.0,459.0,456.0,454.0
549,392.0,389.0,462.0,466.0,466.0,464.0
550,392.0,389.0,462.0,461.0,457.0,452.0
551,393.0,389.0,463.0,453.0,445.0,439.0
552,392.0,389.0,462.0,454.0,449.0,446.0
553,392.0,389.0,462.0,463.0,464.0,460.0
554,392.0,389.0,463.0,464.0,463.0,458.0
555,392.0,389.0,462.0,456.0,450.0,443.0
556,392.0,389.0,462.0,452.0,447.0,440.0
557,392.0,389.0,463.0,459.0,457.0,455.0
558,392.0,389.0,463.0,465.0,466.0,462.0
559,392.0,389.0,463.0,460.0,456.0,451.0
560,392.0,389.0,463.0,453.0,445.0,439.0
561,392.0,389.0,462.0,455.0,450.0,448.0
562,392.0,389.0,462.0,464.0,464.0,462.0
563,392.0,389.0,462.0,463.0,462.0,458.0
564,392.0,388.0,463.0,456.0,449.0,443.0
565,391.0,388.0,462.0,453.0,447.0,442.0
566,392.0,389.0,463.0,461.0,459.0,456.0
567,392.0,389.0,463.0,466.0,465.0,462.0
568,392.0,389.0,463.0,459.0,455.0,449.0
569,392.0,389.0,463.0,453.0,444.0,439.0
570,392.0,389.0,462.0,456.0,452.0,449.0
571,392.0,389.0,462.0,465.0,464.0,463.0
572,392.0,389.0,463.0,463.0,461.0,456.0
573,392.0,389.0,463.0,455.0,447.0,442.0
574,392.0,389.0,462.0,453.0,447.0,442.0
575,392.0,389.0,463.0,461.0,460.0,459.0
576,392.0,389.0,463.0,465.0,465.0,461.0
577,392.0,389.0,463.0,458.0,453.0,447.0
578,392.0,389.0,462.0,452.0,444.0,440.0
579,392.0,389.0,463.0,457.0,453.0,450.0
580,392.0,389.0,463.0,465.0,465.0,464.0
581,392.0,389.0,463.0,463.0,461.0,455.0
582,392.0,389.0,463.0,454.0,446.0,441.0
583,392.0,389.0,462.0,453.0,447.0,443.0
584,392.0,389.0,463.0,462.0,460.0,459.0
585,392.0,389.0,462.0,465.0,464.0,461.0
586,392.0,389.0,463.0,458.0,453.0,447.0
587,392.0,389.0,462.0,452.0,445.0,439.0
588,392.0,389.0,463.0,458.0,454.0,452.0
589,392.0,389.0,463.0,465.0,466.0,464.0
590,392.0,389.0,463.0,462.0,459.0,454.0
591,392.0,389.0,463.0,454.0,446.0,440.0
592,392.0,389.0,463.0,454.0,448.0,444.0
593,392.0,389.0,462.0,462.0,462.0,461.0
594,392.0,389.0,462.0,464.0,464.0,460.0
595,392.0,389.0,462.0,457.0,452.0,445.0
596,392.0,389.0,462.0,453.0,445.0,438.0
597,392.0,389.0,463.0,459.0,456.0,454.0
598,392.0,389.0,463.0,466.0,466.0,464.0
599,392.0,389.0,463.0,461.0,457.0,452.0
600,392.0,389.0,462.0,454.0,446.0,439.0
601,392.0,389.0,462.0,455.0,449.0,446.0
602,392.0,389.0,463.0,463.0,463.0,462.0
603,392.0,389.0,462.0,464.0,463.0,460.0
604,392.0,389.0,463.0,456.0,450.0,443.0
605,392.0,389.0,462.0,452.0,446.0,440.0
606,392.0,389.0,463.0,459.0,457.0,456.0
607,392.0,389.0,463.0,465.0,466.0,463.0
608,392.0,389.0,462.0,460.0,455.0,451.0
609,392.0,389.0,463.0,453.0,444.0,439.0
610,392.0,389.0,464.0,456.0,450.0,448.0
611,392.0,389.0,463.0,464.0,464.0,462.0
612,392.0,389.0,463.0,464.0,462.0,458.0
613,392.0,389.0,463.0,456.0,449.0,443.0
614,392.0,389.0,463.0,453.0,446.0,441.0
615,392.0,389.0,462.0,460.0,459.0,457.0
616,392.0,389.0,463.0,465.0,466.0,462.0
617,392.0,389.0,462.0,459.0,455.0,449.0
618,391.0,388.0,462.0,452.0,444.0,438.0
619,392.0,389.0,462.0,456.0,452.0,448.0
620,392.0,389.0,463.0,465.0,464.0,462.0
621,392.0,389.0,463.0,463.0,462.0,458.0
622,392.0,389.0,463.0,455.0,448.0,442.0
623,392.0,389.0,463.0,453.0,446.0,442.0
624,392.0,389.0,463.0,461.0,461.0,458.0
625,392.0,390.0,462.0,465.0,465.0,462.0
626,392.0,389.0,463.0,458.0,454.0,448.0
627,392.0,388.0,462.0,453.0,444.0,439.0
628,392.0,389.0,462.0,457.0,454.0,451.0
629,392.0,389.0,462.0,465.0,465.0,464.0
630,392.0,389.0,463.0,463.0,460.0,455.0
631,392.0,389.0,462.0,455.0,446.0,441.0
632,393.0,389.0,462.0,454.0,447.0,443.0
633,392.0,390.0,462.0,462.0,460.0,460.0
634,392.0,389.0,463.0,466.0,465.0,461.0
635,392.0,389.0,463.0,458.0,452.0,447.0
636,392.0,389.0,463.0,452.0,444.0,440.0
637,392.0,389.0,462.0,458.0,454.0,452.0
638,392.0,389.0,463.0,465.0,465.0,463.0
639,392.0,389.0,462.0,462.0,459.0,454.0
640,392.0,389.0,462.0,454.0,446.0,440.0
641,392.0,389.0,463.0,455.0,448.0,445.0
642,392.0,389.0,462.0,463.0,463.0,461.0
643,392.0,389.0,463.0,464.0,464.0,460.0
644,392.0,389.0,463.0,457.0,451.0,446.0
645,392.0,389.0,462.0,452.0,445.0,442.0
646,393.0,389.0,463.0,459.0,455.0,453.0
647,392.0,389.0,463.0,466.0,466.0,463.0
648,392.0,389.0,464.0,462.0,457.0,453.0
649,392.0,389.0,463.0,454.0,446.0,440.0
650,393.0,389.0,463.0,455.0,449.0,446.0
651,392.0,389.0,462.0,463.0,463.0,461.0
652,392.0,389.0,462.0,463.0,462.0,459.0
653,392.0,389.0,462.0,456.0,450.0,443.0
654,392.0,389.0,462.0,452.0,444.0,440.0
655,392.0,389.0,462.0,460.0,457.0,455.0
656,392.0,389.0,462.0,465.0,465.0,462.0
657,392.0,389.0,463.0,460.0,456.0,451.0
658,392.0,389.0,463.0,453.0,445.0,438.0
659,392.0,389.0,462.0,456.0,450.0,448.0
660,392.0,389.0,463.0,464.0,463.0,463.0
661,392.0,389.0,462.0,463.0,462.0,459.0
662,392.0,389.0,462.0,455.0,449.0,443.0
663,392.0,389.0,463.0,454.0,446.0,442.0
664,392.0,389.0,463.0,460.0,458.0,457.0
665,392.0,389.0,463.0,465.0,465.0,462.0
666,392.0,389.0,462.0,459.0,454.0,449.0
667,392.0,388.0,462.0,452.0,444.0,439.0
668,392.0,389.0,462.0,456.0,451.0,448.0
669,392.0,389.0,463.0,464.0,464.0,462.0
670,392.0,389.0,462.0,463.0,461.0,456.0
671,392.0,389.0,463.0,455.0,447.0,442.0
672,391.0,388.0,463.0,453.0,446.0,441.0
673,392.0,389.0,463.0,461.0,460.0,458.0
674,392.0,389.0,462.0,465.0,465.0,462.0
675,392.0,389.0,463.0,458.0,453.0,448.0
676,392.0,388.0,463.0,452.0,445.0,439.0
677,392.0,389.0,463.0,457.0,452.0,450.0
678,392.0,389.0,462.0,465.0,464.0,463.0
679,392.0,389.0,462.0,462.0,460.0,455.0
680,392.0,389.0,463.0,454.0,447.0,441.0
681,392.0,389.0,463.0,453.0,447.0,442.0
682,392.0,389.0,462.0,461.0,460.0,459.0
683,392.0,389.0,463.0,465.0,464.0,461.0
684,392.0,389.0,463.0,458.0,453.0,447.0
685,392.0,388.0,463.0,453.0,445.0,440.0
686,392.0,389.0,462.0,458.0,455.0,453.0
687,392.0,389.0,462.0,465.0,466.0,464.0
688,392.0,389.0,462.0,462.0,459.0,454.0
689,392.0,389.0,462.0,454.0,446.0,439.0
690,392.0,389.0,463.0,455.0,447.0,444.0
691,392.0,389.0,462.0,462.0,462.0,461.0
692,392.0,389.0,463.0,464.0,464.0,460.0
693,392.0,389.0,463.0,457.0,452.0,446.0
694,392.0,389.0,462.0,452.0,444.0,440.0
695,392.0,389.0,463.0,458.0,456.0,453.0
696,392.0,389.0,463.0,465.0,466.0,464.0
697,392.0,389.0,462.0,461.0,458.0,453.0
698,392.0,389.0,462.0,454.0,446.0,440.0
699,393.0,388.0,463.0,455.0,449.0,445.0
700,392.0,389.0,463.0,463.0,463.0,461.0
701,392.0,389.0,463.0,464.0,463.0,459.0
702,392.0,389.0,462.0,457.0,450.0,443.0
703,392.0,389.0,462.0,452.0,445.0,439.0
704,392.0,389.0,463.0,459.0,456.0,454.0
705,392.0,389.0,462.0,465.0,465.0,463.0
706,392.0,390.0,463.0,460.0,456.0,451.0
707,392.0,389.0,462.0,453.0,446.0,438.0
708,391.0,389.0,462.0,455.0,449.0,447.0
709,392.0,389.0,462.0,464.0,463.0,461.0
710,392.0,389.0,462.0,464.0,462.0,458.0
711,392.0,389.0,463.0,456.0,450.0,443.0
712,392.0,389.0,462.0,453.0,446.0,441.0
713,392.0,389.0,462.0,460.0,458.0,456.0
714,392.0,389.0,462.0,465.0,465.0,463.0
715,392.0,389.0,462.0,459.0,455.0,449.0
716,392.0,389.0,462.0,453.0,445.0,438.0
717,392.0,389.0,463.0,456.0,451.0,448.0
718,392.0,389.0,463.0,464.0,464.0,463.0
719,392.0,389.0,463.0,463.0,462.0,458.0
720,392.0,389.0,463.0,456.0,448.0,443.0
721,392.0,389.0,463.0,453.0,446.0,442.0
722,391.0,389.0,462.0,461.0,459.0,458.0
723,392.0,389.0,462.0,465.0,466.0,463.0
724,392.0,389.0,463.0,459.0,454.0,449.0
725,392.0,389.0,462.0,453.0,444.0,439.0
726,392.0,389.0,463.0,457.0,453.0,450.0
727,391.0,389.0,463.0,465.0,465.0,463.0
728,392.0,389.0,462.0,463.0,461.0,455.0
729,392.0,389.0,462.0,455.0,447.0,441.0
730,392.0,389.0,463.0,454.0,446.0,443.0
731,392.0,389.0,463.0,462.0,461.0,459.0
732,392.0,389.0,462.0,465.0,464.0,462.0
733,392.0,389.0,464.0,458.0,453.0,447.0
734,392.0,389.0,463.0,453.0,445.0,440.0
735,392.0,389.0,463.0,458.0,454.0,452.0
736,392.0,389.0,462.0,465.0,466.0,464.0
737,392.0,389.0,463.0,462.0,459.0,454.0
738,392.0,389.0,463.0,454.0,447.0,440.0
739,392.0,389.0,463.0,454.0,448.0,444.0
740,392.0,389.0,462.0,463.0,462.0,460.0
741,392.0,389.0,463.0,464.0,464.0,461.0
742,392.0,389.0,463.0,457.0,452.0,446.0
743,392.0,388.0,463.0,453.0,444.0,440.0
744,392.0,389.0,463.0,458.0,455.0,453.0
745,391.0,389.0,463.0,465.0,466.0,464.0
746,392.0,389.0,462.0,462.0,458.0,453.0
747,392.0,389.0,463.0,454.0,446.0,439.0
748,392.0,389.0,463.0,455.0,449.0,445.0
749,392.0,389.0,462.0,463.0,463.0,462.0
750,392.0,390.0,462.0,464.0,464.0,460.0
751,392.0,389.0,462.0,456.0,450.0,444.0
752,392.0,389.0,463.0,452.0,445.0,440.0
753,392.0,389.0,462.0,459.0,456.0,454.0
754,392.0,389.0,462.0,465.0,466.0,463.0
755,392.0,389.0,463.0,460.0,456.0,452.0
756,392.0,389.0,463.0,453.0,445.0,439.0
757,392.0,389.0,462.0,455.0,449.0,447.0
758,392.0,389.0,462.0,464.0,464.0,462.0
759,392.0,389.0,463.0,464.0,463.0,459.0
760,392.0,389.0,462.0,456.0,450.0,444.0
761,392.0,389.0,462.0,453.0,446.0,441.0
762,392.0,389.0,462.0,460.0,457.0,456.0
763,392.0,389.0,462.0,465.0,465.0,463.0
764,392.0,389.0,463.0,459.0,455.0,450.0
765,392.0,389.0,462.0,452.0,445.0,438.0
766,392.0,389.0,462.0,456.0,451.0,449.0
767,392.0,389.0,462.0,464.0,464.0,462.0
768,392.0,389.0,462.0,463.0,462.0,458.0
769,392.0,389.0,463.0,455.0,448.0,442.0
770,392.0,388.0,463.0,453.0,446.0,441.0
771,392.0,389.0,462.0,461.0,459.0,457.0
772,392.0,389.0,463.0,465.0,465.0,463.0
773,392.0,389.0,462.0,459.0,454.0,449.0
774,392.0,389.0,463.0,453.0,444.0,438.0
775,392.0,390.0,463.0,457.0,453.0,450.0
776,392.0,389.0,463.0,465.0,465.0,464.0
777,392.0,389.0,463.0,462.0,461.0,456.0
778,392.0,389.0,463.0,455.0,448.0,441.0
779,392.0,389.0,462.0,453.0,447.0,443.0
780,392.0,389.0,463.0,462.0,460.0,459.0
781,392.0,389.0,463.0,465.0,465.0,463.0
782,392.0,389.0,463.0,458.0,453.0,448.0
783,392.0,389.0,463.0,452.0,444.0,440.0
784,392.0,388.0,463.0,458.0,454.0,452.0
785,392.0,389.0,462.0,465.0,465.0,464.0
786,392.0,389.0,463.0,462.0,459.0,455.0
787,392.0,389.0,463.0,454.0,447.0,440.0
788,392.0,389.0,463.0,454.0,448.0,444.0
789,392.0,389.0,464.0,462.0,461.0,460.0
790,392.0,389.0,462.0,465.0,464.0,461.0
791,392.0,389.0,462.0,458.0,452.0,446.0
792,392.0,389.0,462.0,452.0,445.0,440.0
793,392.0,389.0,462.0,458.0,455.0,453.0
794,392.0,389.0,462.0,465.0,465.0,463.0
795,393.0,390.0,462.0,461.0,457.0,453.0
796,392.0,389.0,462.0,453.0,445.0,440.0
797,392.0,389.0,462.0,454.0,448.0,444.0
798,392.0,389.0,462.0,462.0,462.0,460.0
799,392.0,389.0,462.0,464.0,463.0,459.0
800,392.0,389.0,463.0,456.0,450.0,444.0
801,392.0,389.0,463.0,452.0,445.0,439.0
802,392.0,389.0,463.0,459.0,456.0,454.0
803,392.0,389.0,463.0,466.0,465.0,463.0
804,392.0,389.0,463.0,460.0,456.0,451.0
805,393.0,389.0,464.0,453.0,444.0,438.0
806,392.0,389.0,463.0,455.0,449.0,447.0
807,392.0,389.0,463.0,464.0,463.0,462.0
808,392.0,389.0,463.0,464.0,463.0,458.0
809,392.0,389.0,463.0,456.0,449.0,443.0
810,392.0,389.0,463.0,453.0,445.0,441.0
811,392.0,389.0,463.0,460.0,457.0,456.0
812,392.0,389.0,463.0,466.0,465.0,462.0
813,392.0,389.0,463.0,459.0,455.0,450.0
814,392.0,389.0,463.0,453.0,445.0,439.0
815,392.0,389.0,462.0,455.0,451.0,448.0
816,392.0,389.0,463.0,464.0,464.0,463.0
817,392.0,389.0,463.0,463.0,461.0,458.0
818,392.0,389.0,463.0,455.0,448.0,443.0
819,391.0,389.0,462.0,452.0,446.0,442.0
820,392.0,389.0,463.0,461.0,459.0,457.0
821,392.0,390.0,462.0,465.0,465.0,462.0
822,392.0,389.0,463.0,459.0,454.0,449.0
823,392.0,389.0,462.0,453.0,444.0,438.0
824,392.0,389.0,463.0,457.0,452.0,449.0
825,392.0,389.0,462.0,465.0,465.0,462.0
826,393.0,389.0,463.0,462.0,461.0,456.0
827,392.0,388.0,463.0,455.0,447.0,442.0
828,392.0,389.0,463.0,453.0,446.0,442.0
829,392.0,389.0,463.0,462.0,460.0,459.0
830,392.0,389.0,463.0,465.0,465.0,463.0
831,392.0,389.0,462.0,457.0,453.0,447.0
832,392.0,389.0,463.0,452.0,444.0,438.0
833,392.0,389.0,463.0,457.0,454.0,450.0
834,392.0,389.0,462.0,464.0,465.0,463.0
835,392.0,389.0,462.0,461.0,460.0,454.0
836,392.0,389.0,463.0,454.0,446.0,440.0
837,392.0,389.0,462.0,454.0,447.0,443.0
838,392.0,389.0,463.0,461.0,460.0,459.0
839,392.0,389.0,464.0,465.0,464.0,461.0
840,392.0,389.0,463.0,457.0,452.0,447.0
841,392.0,389.0,463.0,452.0,444.0,439.0
842,392.0,389.0,463.0,459.0,455.0,453.0
843,392.0,389.0,462.0,465.0,465.0,464.0
844,392.0,389.0,463.0,462.0,458.0,454.0
845,392.0,389.0,462.0,453.0,445.0,440.0
846,392.0,389.0,463.0,455.0,448.0,444.0
847,392.0,389.0,463.0,463.0,463.0,461.0
848,392.0,389.0,462.0,464.0,464.0,460.0
849,392.0,389.0,463.0,457.0,452.0,445.0
850,392.0,388.0,463.0,452.0,444.0,440.0
851,392.0,389.0,463.0,459.0,456.0,454.0
852,392.0,389.0,463.0,466.0,466.0,464.0
853,392.0,389.0,463.0,461.0,457.0,452.0
854,392.0,389.0,463.0,453.0,446.0,439.0
855,392.0,389.0,462.0,455.0,449.0,447.0
856,392.0,389.0,463.0,464.0,464.0,462.0
857,392.0,389.0,463.0,464.0,463.0,459.0
858,392.0,389.0,462.0,456.0,450.0,444.0
859,392.0,389.0,463.0,453.0,445.0,440.0
860,392.0,389.0,462.0,459.0,457.0,455.0
861,392.0,389.0,463.0,466.0,465.0,463.0
862,392.0,389.0,462.0,459.0,456.0,451.0
863,392.0,389.0,463.0,452.0,445.0,439.0
864,392.0,389.0,463.0,456.0,450.0,447.0
865,392.0,388.0,463.0,464.0,464.0,461.0
866,391.0,388.0,463.0,464.0,462.0,458.0
867,392.0,389.0,463.0,455.0,449.0,443.0
868,392.0,388.0,462.0,453.0,446.0,442.0
869,392.0,389.0,463.0,461.0,459.0,458.0
870,392.0,389.0,463.0,465.0,465.0,462.0
871,392.0,389.0,462.0,459.0,455.0,449.0
872,392.0,389.0,463.0,452.0,444.0,438.0
873,392.0,389.0,463.0,456.0,452.0,449.0
874,392.0,390.0,463.0,464.0,465.0,463.0
875,392.0,389.0,462.0,463.0,462.0,457.0
876,392.0,389.0,463.0,455.0,447.0,442.0
877,392.0,389.0,463.0,454.0,446.0,442.0
878,392.0,389.0,463.0,461.0,459.0,458.0
879,392.0,389.0,462.0,465.0,465.0,461.0
880,392.0,389.0,462.0,458.0,453.0,448.0
881,392.0,389.0,462.0,452.0,444.0,438.0
882,392.0,389.0,463.0,457.0,453.0,450.0
883,392.0,389.0,463.0,465.0,465.0,464.0
884,392.0,389.0,463.0,462.0,460.0,456.0
885,392.0,389.0,463.0,454.0,447.0,440.0
886,392.0,389.0,463.0,454.0,447.0,443.0
887,392.0,389.0,463.0,462.0,461.0,460.0
888,392.0,389.0,462.0,465.0,463.0,461.0
889,391.0,389.0,463.0,457.0,452.0,447.0
890,392.0,389.0,463.0,452.0,444.0,440.0
891,392.0,389.0,463.0,458.0,454.0,452.0
892,392.0,389.0,463.0,465.0,465.0,464.0
893,392.0,389.0,462.0,462.0,459.0,454.0
894,392.0,389.0,462.0,454.0,445.0,439.0
895,392.0,390.0,463.0,455.0,448.0,445.0
896,392.0,390.0,464.0,463.0,462.0,461.0
897,393.0,389.0,463.0,465.0,464.0,460.0
898,392.0,389.0,462.0,457.0,451.0,445.0
899,392.0,389.0,463.0,452.0,444.0,439.0
900,392.0,389.0,463.0,459.0,456.0,453.0
901,392.0,390.0,463.0,466.0,466.0,463.0
902,392.0,389.0,462.0,461.0,457.0,453.0
903,392.0,389.0,462.0,453.0,446.0,439.0
904,392.0,389.0,463.0,455.0,449.0,447.0
905,392.0,389.0,463.0,464.0,463.0,462.0
906,392.0,389.0,462.0,464.0,463.0,460.0
907,392.0,389.0,463.0,456.0,451.0,444.0
908,392.0,389.0,463.0,453.0,446.0,441.0
909,392.0,390.0,463.0,459.0,457.0,455.0
910,392.0,389.0,463.0,465.0,466.0,463.0
911,393.0,389.0,463.0,459.0,456.0,451.0
912,392.0,389.0,463.0,452.0,445.0,439.0
913,392.0,389.0,463.0,456.0,451.0,448.0
914,392.0,389.0,463.0,465.0,464.0,462.0
915,392.0,389.0,463.0,464.0,462.0,459.0
916,392.0,389.0,462.0,455.0,449.0,442.0
917,392.0,389.0,462.0,453.0,446.0,442.0
918,392.0,389.0,462.0,460.0,458.0,457.0
919,392.0,389.0,463.0,466.0,465.0,462.0
920,392.0,389.0,463.0,459.0,454.0,449.0
921,392.0,389.0,463.0,453.0,445.0,439.0
922,392.0,389.0,462.0,456.0,452.0,449.0
923,392.0,389.0,463.0,464.0,464.0,462.0
924,392.0,389.0,463.0,462.0,461.0,456.0
925,392.0,389.0,463.0,455.0,448.0,442.0
926,392.0,389.0,462.0,453.0,446.0,442.0
927,392.0,389.0,462.0,461.0,459.0,458.0
928,392.0,389.0,463.0,465.0,464.0,462.0
929,392.0,389.0,462.0,458.0,453.0,448.0
930,392.0,389.0,463.0,452.0,444.0,437.0
931,392.0,389.0,463.0,457.0,453.0,450.0
932,392.0,389.0,462.0,465.0,465.0,463.0
933,392.0,389.0,462.0,462.0,460.0,455.0
934,392.0,389.0,463.0,454.0,446.0,441.0
935,392.0,389.0,463.0,454.0,447.0,443.0
936,393.0,389.0,463.0,462.0,461.0,460.0
937,392.0,389.0,462.0,465.0,464.0,461.0
938,392.0,389.0,462.0,458.0,452.0,447.0
939,392.0,389.0,462.0,452.0,444.0,440.0
940,392.0,389.0,463.0,458.0,454.0,451.0
941,392.0,389.0,462.0,465.0,465.0,463.0
942,392.0,389.0,463.0,462.0,458.0,453.0
943,392.0,389.0,463.0,453.0,446.0,440.0
944,392.0,389.0,463.0,454.0,448.0,444.0
945,392.0,389.0,463.0,463.0,462.0,461.0
946,392.0,389.0,463.0,464.0,464.0,460.0
947,392.0,389.0,463.0,456.0,451.0,445.0
948,392.0,389.0,463.0,453.0,445.0,440.0
949,392.0,389.0,462.0,459.0,457.0,454.0
950,393.0,389.0,462.0,465.0,466.0,463.0
951,392.0,389.0,463.0,461.0,457.0,452.0
952,392.0,389.0,462.0,453.0,445.0,439.0
953,392.0,389.0,462.0,455.0,449.0,447.0
954,392.0,389.0,462.0,463.0,463.0,462.0
955,392.0,389.0,463.0,464.0,463.0,459.0
956,392.0,389.0,463.0,456.0,450.0,444.0
957,392.0,388.0,463.0,453.0,445.0,441.0
958,392.0,389.0,463.0,460.0,458.0,456.0
959,392.0,389.0,463.0,466.0,466.0,463.0
960,392.0,389.0,462.0,460.0,457.0,452.0
961,392.0,389.0,463.0,453.0,445.0,439.0
962,392.0,389.0,463.0,456.0,450.0,448.0
963,392.0,389.0,463.0,464.0,464.0,462.0
964,393.0,389.0,462.0,464.0,462.0,458.0
965,392.0,388.0,462.0,456.0,449.0,443.0
966,391.0,388.0,463.0,454.0,445.0,442.0
967,392.0,389.0,463.0,460.0,458.0,457.0
968,392.0,389.0,462.0,465.0,465.0,462.0
969,392.0,389.0,463.0,459.0,455.0,449.0
970,392.0,389.0,462.0,453.0,444.0,438.0
971,392.0,389.0,462.0,456.0,452.0,449.0
972,392.0,389.0,463.0,464.0,465.0,463.0
973,392.0,389.0,463.0,463.0,461.0,458.0
974,392.0,389.0,462.0,455.0,448.0,442.0
975,392.0,389.0,463.0,454.0,446.0,442.0
976,392.0,389.0,462.0,461.0,460.0,459.0
977,392.0,389.0,463.0,465.0,465.0,462.0
978,393.0,390.0,463.0,458.0,454.0,449.0
979,392.0,389.0,462.0,452.0,444.0,439.0
980,392.0,389.0,463.0,457.0,453.0,451.0
981,392.0,389.0,463.0,465.0,464.0,464.0
982,392.0,389.0,463.0,462.0,460.0,455.0
983,392.0,389.0,462.0,454.0,447.0,441.0
984,392.0,389.0,463.0,454.0,447.0,443.0
985,392.0,389.0,464.0,462.0,461.0,459.0
986,392.0,389.0,462.0,465.0,465.0,461.0
987,392.0,389.0,462.0,457.0,452.0,446.0
988,392.0,389.0,463.0,452.0,444.0,439.0
989,392.0,389.0,463.0,458.0,455.0,452.0
990,392.0,390.0,462.0,465.0,465.0,464.0
991,392.0,389.0,462.0,462.0,459.0,453.0
992,392.0,389.0,462.0,454.0,446.0,439.0
993,392.0,389.0,462.0,453.0,448.0,444.0
994,393.0,389.0,462.0,462.0,462.0,460.0
995,392.0,389.0,462.0,465.0,464.0,460.0
996,392.0,389.0,462.0,457.0,451.0,445.0
997,393.0,389.0,462.0,453.0,445.0,439.0
998,392.0,389.0,463.0,459.0,456.0,454.0
999,392.0,390.0,463.0,466.0,466.0,464.0
